plate_barcode,well,fov,fov_id_str,user_metadata.Cell Line ID,Molecule Name,Molecule Concentration,user_metadata.Concentration Units,user_metadata.JF549 Concentration,row,column,zLockPerWell,clock_time,num_nuclei,nuclear_fraction,frame_interval_sec,mean_snr,diff_coef_mle,median_jump_length,fraction_bound,loc_error_state_arrays,mobile_diffusion_coefficient
1656881-U2OS-0002,C08,3,1656881-U2OS-0002_WellC08_Point03,WT (U2OS),Estradiol,33.3,nM,1.56,C,8,NORMAL,2024-08-20 13:12:24-07:00,57,0.783284105,0.01,28.6606369,0.761976601,0.106917303,0.815902641,0.038915473,1.639755458
1656881-U2OS-0002,C09,0,1656881-U2OS-0002_WellC09_Point00,SOF1 (U2OS),Estradiol,33.3,nM,1.56,C,9,NORMAL,2024-08-20 13:12:28-07:00,49,0.844458102,0.01,28.72127724,1.155447115,0.144061097,0.682312498,0.039735013,1.75227925
1656881-U2OS-0002,C09,1,1656881-U2OS-0002_WellC09_Point01,SOF1 (U2OS),Estradiol,33.3,nM,1.56,C,9,NORMAL,2024-08-20 13:12:31-07:00,46,0.821150855,0.01,28.92488861,1.100546014,0.14339503,0.693306525,0.038572904,1.71196162
1656881-U2OS-0002,C09,2,1656881-U2OS-0002_WellC09_Point02,SOF1 (U2OS),Estradiol,33.3,nM,1.56,C,9,NORMAL,2024-08-20 13:12:34-07:00,54,0.817646363,0.01,29.23607445,1.028108951,0.131824147,0.702136754,0.038510361,1.522294511
1656881-U2OS-0002,C09,3,1656881-U2OS-0002_WellC09_Point03,SOF1 (U2OS),Estradiol,33.3,nM,1.56,C,9,NORMAL,2024-08-20 13:12:37-07:00,47,0.790255349,0.01,29.10307503,1.125990872,0.134870121,0.660298158,0.038665804,1.725478549
1656881-U2OS-0002,C10,0,1656881-U2OS-0002_WellC10_Point00,SOF2 (U2OS),Estradiol,33.3,nM,1.56,C,10,NORMAL,2024-08-20 13:12:41-07:00,61,0.837681917,0.01,28.7927742,0.879541806,0.117355724,0.743118986,0.038352896,1.448097631
1656881-U2OS-0002,C10,1,1656881-U2OS-0002_WellC10_Point01,SOF2 (U2OS),Estradiol,33.3,nM,1.56,C,10,NORMAL,2024-08-20 13:12:44-07:00,69,0.845644748,0.01,28.74091148,0.860232591,0.117132592,0.7391218,0.037947638,1.373868525
1656881-U2OS-0002,C10,2,1656881-U2OS-0002_WellC10_Point02,SOF2 (U2OS),Estradiol,33.3,nM,1.56,C,10,NORMAL,2024-08-20 13:12:46-07:00,69,0.818322017,0.01,28.77333069,0.953896106,0.12424817,0.732172765,0.038031762,1.512082426
1656881-U2OS-0002,C10,3,1656881-U2OS-0002_WellC10_Point03,SOF2 (U2OS),Estradiol,33.3,nM,1.56,C,10,NORMAL,2024-08-20 13:12:49-07:00,59,0.821006494,0.01,29.01971245,0.905109961,0.118360076,0.737618524,0.037876154,1.428363077
1656881-U2OS-0002,C11,0,1656881-U2OS-0002_WellC11_Point00,DBM (U2OS),Estradiol,33.3,nM,1.56,C,11,NORMAL,2024-08-20 13:12:53-07:00,61,0.801989343,0.01,29.26437759,1.227819939,0.160054756,0.532832869,0.037706447,1.44413542
1656881-U2OS-0002,C11,1,1656881-U2OS-0002_WellC11_Point01,DBM (U2OS),Estradiol,33.3,nM,1.56,C,11,NORMAL,2024-08-20 13:12:56-07:00,56,0.792848501,0.01,28.35014915,1.252748716,0.158975989,0.518846107,0.038779633,1.518262581
1656881-U2OS-0002,C11,2,1656881-U2OS-0002_WellC11_Point02,DBM (U2OS),Estradiol,33.3,nM,1.56,C,11,NORMAL,2024-08-20 13:12:59-07:00,50,0.788435227,0.01,29.10097694,1.34379959,0.166228212,0.49678906,0.037851678,1.565222436
1656881-U2OS-0002,C11,3,1656881-U2OS-0002_WellC11_Point03,DBM (U2OS),Estradiol,33.3,nM,1.56,C,11,NORMAL,2024-08-20 13:13:01-07:00,54,0.814444058,0.01,28.27188683,1.249994402,0.158819579,0.502029158,0.040206535,1.502047002
1656881-U2OS-0002,C12,0,1656881-U2OS-0002_WellC12_Point00,SOF3 (U2OS),Estradiol,33.3,nM,1.56,C,12,NORMAL,2024-08-20 13:13:05-07:00,82,0.91721712,0.01,27.96449089,1.04673283,0.127666443,0.726815311,0.038913998,1.627342437
1656881-U2OS-0002,C12,1,1656881-U2OS-0002_WellC12_Point01,SOF3 (U2OS),Estradiol,33.3,nM,1.56,C,12,NORMAL,2024-08-20 13:13:08-07:00,76,0.9001997,0.01,28.47060966,1.03989012,0.127948332,0.723629529,0.038130572,1.588772381
1656881-U2OS-0002,C12,2,1656881-U2OS-0002_WellC12_Point02,SOF3 (U2OS),Estradiol,33.3,nM,1.56,C,12,NORMAL,2024-08-20 13:13:11-07:00,71,0.898359133,0.01,28.46940994,0.961501076,0.127518553,0.709131929,0.038399989,1.415127231
1656881-U2OS-0002,C12,3,1656881-U2OS-0002_WellC12_Point03,SOF3 (U2OS),Estradiol,33.3,nM,1.56,C,12,NORMAL,2024-08-20 13:13:14-07:00,70,0.921360498,0.01,28.74062729,1.048234711,0.132980705,0.713965681,0.038446134,1.523147613
1656881-U2OS-0002,C13,0,1656881-U2OS-0002_WellC13_Point00,WT (U2OS),Fulvestrant,33.3,nM,1.56,C,13,NORMAL,2024-08-20 13:13:18-07:00,72,0.862951559,0.01,29.1641655,1.766103505,0.198221903,0.605394569,0.037014092,2.33812239
1656881-U2OS-0002,C13,1,1656881-U2OS-0002_WellC13_Point01,WT (U2OS),Fulvestrant,33.3,nM,1.56,C,13,NORMAL,2024-08-20 13:13:21-07:00,80,0.843118365,0.01,28.6080513,1.929868636,0.208690555,0.601777202,0.039316196,2.520293036
1656881-U2OS-0002,C13,2,1656881-U2OS-0002_WellC13_Point02,WT (U2OS),Fulvestrant,33.3,nM,1.56,C,13,NORMAL,2024-08-20 13:13:23-07:00,55,0.791890427,0.01,29.30304146,1.904519587,0.206344475,0.586307801,0.038388425,2.41090491
1656881-U2OS-0002,C13,3,1656881-U2OS-0002_WellC13_Point03,WT (U2OS),Fulvestrant,33.3,nM,1.56,C,13,NORMAL,2024-08-20 13:13:26-07:00,83,0.797607383,0.01,28.9348793,1.938442396,0.203615905,0.608189917,0.038719433,2.580236455
1656881-U2OS-0002,C14,0,1656881-U2OS-0002_WellC14_Point00,SOF1 (U2OS),Fulvestrant,33.3,nM,1.56,C,14,NORMAL,2024-08-20 13:13:30-07:00,59,0.861356371,0.01,28.04913139,1.960769538,0.211653292,0.555493258,0.039491916,2.358462222
1656881-U2OS-0002,C14,1,1656881-U2OS-0002_WellC14_Point01,SOF1 (U2OS),Fulvestrant,33.3,nM,1.56,C,14,NORMAL,2024-08-20 13:13:33-07:00,64,0.809475636,0.01,28.39531136,1.86855874,0.204549247,0.506808602,0.038219277,2.184421145
1656881-U2OS-0002,C14,2,1656881-U2OS-0002_WellC14_Point02,SOF1 (U2OS),Fulvestrant,33.3,nM,1.56,C,14,NORMAL,2024-08-20 13:13:36-07:00,52,0.859153775,0.01,28.8552475,1.734739174,0.194042885,0.585205995,0.038681279,2.17462464
1656881-U2OS-0002,C14,3,1656881-U2OS-0002_WellC14_Point03,SOF1 (U2OS),Fulvestrant,33.3,nM,1.56,C,14,NORMAL,2024-08-20 13:13:39-07:00,56,0.903155036,0.01,28.79658699,1.879742846,0.207618534,0.560843065,0.038923641,2.284056082
1656881-U2OS-0002,C15,0,1656881-U2OS-0002_WellC15_Point00,SOF2 (U2OS),Fulvestrant,33.3,nM,1.56,C,15,NORMAL,2024-08-20 13:13:43-07:00,46,0.850694838,0.01,28.52883339,1.518412154,0.167387264,0.676346307,0.039718437,2.227476984
1656881-U2OS-0002,C15,1,1656881-U2OS-0002_WellC15_Point01,SOF2 (U2OS),Fulvestrant,33.3,nM,1.56,C,15,NORMAL,2024-08-20 13:13:46-07:00,71,0.852195368,0.01,28.13655663,1.87977257,0.206455948,0.55748014,0.039425415,2.343304777
1656881-U2OS-0002,C15,2,1656881-U2OS-0002_WellC15_Point02,SOF2 (U2OS),Fulvestrant,33.3,nM,1.56,C,15,NORMAL,2024-08-20 13:13:49-07:00,70,0.827022195,0.01,28.80970573,1.954547978,0.215222522,0.538243028,0.039699137,2.323037986
1656881-U2OS-0002,C15,3,1656881-U2OS-0002_WellC15_Point03,SOF2 (U2OS),Fulvestrant,33.3,nM,1.56,C,15,NORMAL,2024-08-20 13:13:52-07:00,70,0.818313508,0.01,28.7883606,1.631095613,0.179953691,0.623862663,0.039439696,2.123951619
1656881-U2OS-0002,C16,0,1656881-U2OS-0002_WellC16_Point00,DBM (U2OS),Fulvestrant,33.3,nM,1.56,C,16,NORMAL,2024-08-20 13:13:56-07:00,50,0.842671773,0.01,28.07025337,2.33098079,0.250649696,0.315681867,0.039186711,2.4117534
1656881-U2OS-0002,C16,1,1656881-U2OS-0002_WellC16_Point01,DBM (U2OS),Fulvestrant,33.3,nM,1.56,C,16,NORMAL,2024-08-20 13:13:58-07:00,59,0.743195704,0.01,28.35795403,2.617460235,0.270205008,0.25975675,0.039764803,2.553686525
1656881-U2OS-0002,C16,2,1656881-U2OS-0002_WellC16_Point02,DBM (U2OS),Fulvestrant,33.3,nM,1.56,C,16,NORMAL,2024-08-20 13:14:01-07:00,52,0.797568743,0.01,28.61148262,2.560111298,0.261920043,0.284102765,0.039860493,2.53334743
1656881-U2OS-0002,C16,3,1656881-U2OS-0002_WellC16_Point03,DBM (U2OS),Fulvestrant,33.3,nM,1.56,C,16,NORMAL,2024-08-20 13:14:04-07:00,53,0.826108439,0.01,28.11289024,2.235051756,0.242103971,0.289179319,0.039350114,2.211060178
1656881-U2OS-0002,C17,0,1656881-U2OS-0002_WellC17_Point00,SOF3 (U2OS),Fulvestrant,33.3,nM,1.56,C,17,NORMAL,2024-08-20 13:14:08-07:00,77,0.881045165,0.01,28.65046501,2.206199917,0.242999006,0.477987691,0.039377419,2.373758457
1656881-U2OS-0002,C17,1,1656881-U2OS-0002_WellC17_Point01,SOF3 (U2OS),Fulvestrant,33.3,nM,1.56,C,17,NORMAL,2024-08-20 13:14:11-07:00,91,0.897399611,0.01,28.28870392,2.282347505,0.241117542,0.471998627,0.039497599,2.514391031
1656881-U2OS-0002,C17,2,1656881-U2OS-0002_WellC17_Point02,SOF3 (U2OS),Fulvestrant,33.3,nM,1.56,C,17,NORMAL,2024-08-20 13:14:13-07:00,84,0.89806245,0.01,28.56407738,2.270352144,0.246294892,0.485095345,0.040010217,2.464478492
1656881-U2OS-0002,C17,3,1656881-U2OS-0002_WellC17_Point03,SOF3 (U2OS),Fulvestrant,33.3,nM,1.56,C,17,NORMAL,2024-08-20 13:14:16-07:00,67,0.837696921,0.01,28.07381248,2.250713449,0.243802573,0.481085992,0.039492688,2.505144464
1656881-U2OS-0002,C18,0,1656881-U2OS-0002_WellC18_Point00,WT (U2OS),Fulvestrant,33.3,nM,1.56,C,18,NORMAL,2024-08-20 13:14:20-07:00,52,0.858658274,0.01,29.67969322,1.7761296,0.194311167,0.645125978,0.038681011,2.470085791
1656881-U2OS-0002,C18,1,1656881-U2OS-0002_WellC18_Point01,WT (U2OS),Fulvestrant,33.3,nM,1.56,C,18,NORMAL,2024-08-20 13:14:23-07:00,69,0.786512009,0.01,29.63501549,2.084351906,0.232251974,0.558512983,0.038903095,2.631576382
1656881-U2OS-0002,C18,2,1656881-U2OS-0002_WellC18_Point02,WT (U2OS),Fulvestrant,33.3,nM,1.56,C,18,NORMAL,2024-08-20 13:14:26-07:00,68,0.804514204,0.01,29.60671234,1.984469051,0.224485954,0.568818284,0.037663747,2.451494045
1656881-U2OS-0002,C18,3,1656881-U2OS-0002_WellC18_Point03,WT (U2OS),Fulvestrant,33.3,nM,1.56,C,18,NORMAL,2024-08-20 13:14:28-07:00,67,0.802548032,0.01,29.36281967,1.948468866,0.216179588,0.588350781,0.038620375,2.488434986
1656881-U2OS-0002,C19,0,1656881-U2OS-0002_WellC19_Point00,SOF1 (U2OS),Fulvestrant,33.3,nM,1.56,C,19,NORMAL,2024-08-20 13:14:33-07:00,67,0.813944235,0.01,29.09680939,2.195618495,0.239823157,0.453454009,0.038686775,2.379292706
1656881-U2OS-0002,C19,1,1656881-U2OS-0002_WellC19_Point01,SOF1 (U2OS),Fulvestrant,33.3,nM,1.56,C,19,NORMAL,2024-08-20 13:14:35-07:00,68,0.820406125,0.01,28.65311623,2.113083556,0.225896911,0.474440051,0.039182793,2.403300352
1656881-U2OS-0002,C19,2,1656881-U2OS-0002_WellC19_Point02,SOF1 (U2OS),Fulvestrant,33.3,nM,1.56,C,19,NORMAL,2024-08-20 13:14:38-07:00,61,0.767172086,0.01,29.28533745,1.829688225,0.206084096,0.53588756,0.039663007,2.248413212
1656881-U2OS-0002,C19,3,1656881-U2OS-0002_WellC19_Point03,SOF1 (U2OS),Fulvestrant,33.3,nM,1.56,C,19,NORMAL,2024-08-20 13:14:41-07:00,46,0.827352614,0.01,29.41882133,2.05105282,0.231133133,0.484164346,0.039308038,2.332303586
1656881-U2OS-0002,C20,0,1656881-U2OS-0002_WellC20_Point00,SOF2 (U2OS),Fulvestrant,33.3,nM,1.56,C,20,NORMAL,2024-08-20 13:14:45-07:00,59,0.870253562,0.01,28.67605209,1.850802921,0.207341481,0.594710751,0.039536668,2.281065954
1656881-U2OS-0002,C20,1,1656881-U2OS-0002_WellC20_Point01,SOF2 (U2OS),Fulvestrant,33.3,nM,1.56,C,20,NORMAL,2024-08-20 13:14:48-07:00,72,0.853380466,0.01,29.18314362,1.952254904,0.217864503,0.506276455,0.038803487,2.236123405
1656881-U2OS-0002,C20,2,1656881-U2OS-0002_WellC20_Point02,SOF2 (U2OS),Fulvestrant,33.3,nM,1.56,C,20,NORMAL,2024-08-20 13:14:51-07:00,82,0.897225633,0.01,29.04589844,2.005094257,0.215263468,0.523418383,0.038710434,2.280658007
1656881-U2OS-0002,C20,3,1656881-U2OS-0002_WellC20_Point03,SOF2 (U2OS),Fulvestrant,33.3,nM,1.56,C,20,NORMAL,2024-08-20 13:14:53-07:00,57,0.843132401,0.01,28.9576931,1.844064063,0.209148411,0.574534558,0.038910519,2.225471384
1656881-U2OS-0002,C21,0,1656881-U2OS-0002_WellC21_Point00,DBM (U2OS),Fulvestrant,33.3,nM,1.56,C,21,NORMAL,2024-08-20 13:14:57-07:00,62,0.812898143,0.01,28.76934814,2.283568383,0.246984114,0.30894412,0.039690266,2.198678328
1656881-U2OS-0002,C21,1,1656881-U2OS-0002_WellC21_Point01,DBM (U2OS),Fulvestrant,33.3,nM,1.56,C,21,NORMAL,2024-08-20 13:15:00-07:00,55,0.76216314,0.01,29.50136757,2.461475413,0.261745833,0.272151052,0.039137893,2.403384433
1656881-U2OS-0002,C21,2,1656881-U2OS-0002_WellC21_Point02,DBM (U2OS),Fulvestrant,33.3,nM,1.56,C,21,NORMAL,2024-08-20 13:15:03-07:00,76,0.799210135,0.01,29.38777542,2.378500371,0.25236264,0.277645605,0.038734915,2.297645502
1656881-U2OS-0002,C21,3,1656881-U2OS-0002_WellC21_Point03,DBM (U2OS),Fulvestrant,33.3,nM,1.56,C,21,NORMAL,2024-08-20 13:15:06-07:00,71,0.78338642,0.01,29.42891502,2.286752395,0.246682053,0.272564897,0.038289609,2.188181783
1656881-U2OS-0002,D21,0,1656881-U2OS-0002_WellD21_Point00,DBM (U2OS),Fulvestrant,11.1,nM,1.56,D,21,NORMAL,2024-08-20 13:15:35-07:00,56,0.872837421,0.01,29.07135391,2.049015254,0.225427643,0.358606805,0.038543023,2.028324231
1656881-U2OS-0002,D21,1,1656881-U2OS-0002_WellD21_Point01,DBM (U2OS),Fulvestrant,11.1,nM,1.56,D,21,NORMAL,2024-08-20 13:15:38-07:00,47,0.852927407,0.01,29.17695427,2.352111885,0.257663806,0.319915232,0.039485758,2.293077549
1656881-U2OS-0002,D21,2,1656881-U2OS-0002_WellD21_Point02,DBM (U2OS),Fulvestrant,11.1,nM,1.56,D,21,NORMAL,2024-08-20 13:15:41-07:00,53,0.895181451,0.01,28.93178368,2.485133885,0.261694345,0.308150221,0.039809819,2.374202332
1656881-U2OS-0002,D21,3,1656881-U2OS-0002_WellD21_Point03,DBM (U2OS),Fulvestrant,11.1,nM,1.56,D,21,NORMAL,2024-08-20 13:15:43-07:00,54,0.878967656,0.01,29.1808567,2.179911976,0.242594674,0.338454155,0.03872165,2.186866098
1656881-U2OS-0002,D20,0,1656881-U2OS-0002_WellD20_Point00,SOF2 (U2OS),Fulvestrant,11.1,nM,1.56,D,20,NORMAL,2024-08-20 13:15:47-07:00,62,0.832729267,0.01,28.92342377,3.500505839,0.323711947,0.159120971,0.042308005,3.238318364
1656881-U2OS-0002,D20,1,1656881-U2OS-0002_WellD20_Point01,SOF2 (U2OS),Fulvestrant,11.1,nM,1.56,D,20,NORMAL,2024-08-20 13:15:50-07:00,64,0.868079991,0.01,28.4703598,3.367074931,0.318143174,0.188026416,0.042692264,3.141434407
1656881-U2OS-0002,D20,2,1656881-U2OS-0002_WellD20_Point02,SOF2 (U2OS),Fulvestrant,11.1,nM,1.56,D,20,NORMAL,2024-08-20 13:15:53-07:00,82,0.873821462,0.01,29.01151276,3.280234395,0.311804433,0.203885782,0.043305026,3.11987916
1656881-U2OS-0002,D20,3,1656881-U2OS-0002_WellD20_Point03,SOF2 (U2OS),Fulvestrant,11.1,nM,1.56,D,20,NORMAL,2024-08-20 13:15:56-07:00,77,0.851119511,0.01,29.1890831,3.202945296,0.304753707,0.194363176,0.041410021,2.978919034
1656881-U2OS-0002,D19,0,1656881-U2OS-0002_WellD19_Point00,SOF1 (U2OS),Fulvestrant,11.1,nM,1.56,D,19,NORMAL,2024-08-20 13:16:00-07:00,54,0.814158583,0.01,29.38414955,1.654626338,0.188384078,0.632871908,0.039273465,2.203960882
1656881-U2OS-0002,D19,1,1656881-U2OS-0002_WellD19_Point01,SOF1 (U2OS),Fulvestrant,11.1,nM,1.56,D,19,NORMAL,2024-08-20 13:16:02-07:00,79,0.849981278,0.01,29.11529922,1.771814018,0.204219836,0.549610834,0.038820393,2.091867107
1656881-U2OS-0002,D19,2,1656881-U2OS-0002_WellD19_Point02,SOF1 (U2OS),Fulvestrant,11.1,nM,1.56,D,19,NORMAL,2024-08-20 13:16:05-07:00,51,0.785701727,0.01,29.40579796,2.246830509,0.247458929,0.480061594,0.039010061,2.518247955
1656881-U2OS-0002,D19,3,1656881-U2OS-0002_WellD19_Point03,SOF1 (U2OS),Fulvestrant,11.1,nM,1.56,D,19,NORMAL,2024-08-20 13:16:08-07:00,56,0.819977341,0.01,29.26415253,1.835737618,0.211259683,0.573125649,0.038198008,2.218031202
1656881-U2OS-0002,D18,0,1656881-U2OS-0002_WellD18_Point00,WT (U2OS),Fulvestrant,11.1,nM,1.56,D,18,NORMAL,2024-08-20 13:16:40-07:00,66,0.855958015,0.01,29.38377571,2.544903969,0.271569465,0.453573531,0.039208182,2.751362477
1656881-U2OS-0002,D18,1,1656881-U2OS-0002_WellD18_Point01,WT (U2OS),Fulvestrant,11.1,nM,1.56,D,18,NORMAL,2024-08-20 13:16:43-07:00,77,0.839925087,0.01,29.77163887,2.510424529,0.263402202,0.491483546,0.039589262,2.829961086
1656881-U2OS-0002,D18,2,1656881-U2OS-0002_WellD18_Point02,WT (U2OS),Fulvestrant,11.1,nM,1.56,D,18,NORMAL,2024-08-20 13:16:46-07:00,75,0.85088977,0.01,29.62239647,2.597307725,0.275350969,0.453913994,0.040498321,2.82649518
1656881-U2OS-0002,D18,3,1656881-U2OS-0002_WellD18_Point03,WT (U2OS),Fulvestrant,11.1,nM,1.56,D,18,NORMAL,2024-08-20 13:16:49-07:00,59,0.855802469,0.01,29.48403168,2.665140018,0.276407615,0.400266936,0.040805123,2.82159993
1656881-U2OS-0002,D17,0,1656881-U2OS-0002_WellD17_Point00,SOF3 (U2OS),Fulvestrant,11.1,nM,1.56,D,17,NORMAL,2024-08-20 13:16:52-07:00,76,0.88046502,0.01,28.46601295,3.094970079,0.303759776,0.280174782,0.042439394,3.027613679
1656881-U2OS-0002,D17,1,1656881-U2OS-0002_WellD17_Point01,SOF3 (U2OS),Fulvestrant,11.1,nM,1.56,D,17,NORMAL,2024-08-20 13:16:55-07:00,81,0.895012408,0.01,28.32326889,2.987629279,0.299029884,0.324204984,0.040414325,2.942490854
1656881-U2OS-0002,D17,2,1656881-U2OS-0002_WellD17_Point02,SOF3 (U2OS),Fulvestrant,11.1,nM,1.56,D,17,NORMAL,2024-08-20 13:16:58-07:00,77,0.858303802,0.01,28.4309845,2.917584555,0.2945084,0.303379908,0.040838355,2.84206847
1656881-U2OS-0002,D17,3,1656881-U2OS-0002_WellD17_Point03,SOF3 (U2OS),Fulvestrant,11.1,nM,1.56,D,17,NORMAL,2024-08-20 13:17:01-07:00,85,0.89401109,0.01,28.60034752,3.061829453,0.304379403,0.302012481,0.040638298,3.008784707
1656881-U2OS-0002,D16,0,1656881-U2OS-0002_WellD16_Point00,DBM (U2OS),Fulvestrant,11.1,nM,1.56,D,16,NORMAL,2024-08-20 13:17:05-07:00,64,0.831442464,0.01,28.81469536,2.677031219,0.279064636,0.226291448,0.040417147,2.553678348
1656881-U2OS-0002,D16,1,1656881-U2OS-0002_WellD16_Point01,DBM (U2OS),Fulvestrant,11.1,nM,1.56,D,16,NORMAL,2024-08-20 13:17:08-07:00,70,0.8499025,0.01,28.6015873,2.720769854,0.280162684,0.230962334,0.039356947,2.577448485
1656881-U2OS-0002,D16,2,1656881-U2OS-0002_WellD16_Point02,DBM (U2OS),Fulvestrant,11.1,nM,1.56,D,16,NORMAL,2024-08-20 13:17:11-07:00,52,0.842743887,0.01,29.35204315,3.122712839,0.30218863,0.183532818,0.03968246,2.872769463
1656881-U2OS-0002,D16,3,1656881-U2OS-0002_WellD16_Point03,DBM (U2OS),Fulvestrant,11.1,nM,1.56,D,16,NORMAL,2024-08-20 13:17:13-07:00,58,0.840304417,0.01,29.265028,2.743173869,0.280433571,0.218425073,0.038327403,2.589932402
1656881-U2OS-0002,D15,0,1656881-U2OS-0002_WellD15_Point00,SOF2 (U2OS),Fulvestrant,11.1,nM,1.56,D,15,NORMAL,2024-08-20 13:17:18-07:00,67,0.81489457,0.01,28.88474274,2.793905119,0.285804178,0.318298797,0.041300551,2.736172138
1656881-U2OS-0002,D15,1,1656881-U2OS-0002_WellD15_Point01,SOF2 (U2OS),Fulvestrant,11.1,nM,1.56,D,15,NORMAL,2024-08-20 13:17:20-07:00,54,0.77663564,0.01,28.98147774,2.648868617,0.281306766,0.385702372,0.040327288,2.753658783
1656881-U2OS-0002,D15,2,1656881-U2OS-0002_WellD15_Point02,SOF2 (U2OS),Fulvestrant,11.1,nM,1.56,D,15,NORMAL,2024-08-20 13:17:23-07:00,65,0.84728876,0.01,28.72943306,3.016430763,0.298427579,0.252844113,0.041953487,2.885836466
1656881-U2OS-0002,D15,3,1656881-U2OS-0002_WellD15_Point03,SOF2 (U2OS),Fulvestrant,11.1,nM,1.56,D,15,NORMAL,2024-08-20 13:17:26-07:00,68,0.866723123,0.01,28.86214256,2.934169812,0.297539747,0.29715814,0.039806612,2.876281521
1656881-U2OS-0002,D14,0,1656881-U2OS-0002_WellD14_Point00,SOF1 (U2OS),Fulvestrant,11.1,nM,1.56,D,14,NORMAL,2024-08-20 13:17:30-07:00,65,0.813458321,0.01,29.03762817,2.878937861,0.296066717,0.287519572,0.038602735,2.808135883
1656881-U2OS-0002,D14,1,1656881-U2OS-0002_WellD14_Point01,SOF1 (U2OS),Fulvestrant,11.1,nM,1.56,D,14,NORMAL,2024-08-20 13:17:33-07:00,61,0.807411481,0.01,29.20920372,3.0383116,0.297975546,0.226897906,0.038417674,2.885244438
1656881-U2OS-0002,D14,2,1656881-U2OS-0002_WellD14_Point02,SOF1 (U2OS),Fulvestrant,11.1,nM,1.56,D,14,NORMAL,2024-08-20 13:17:36-07:00,69,0.808710976,0.01,29.19778061,2.984230429,0.302096992,0.249389214,0.042504331,2.898866476
1656881-U2OS-0002,D14,3,1656881-U2OS-0002_WellD14_Point03,SOF1 (U2OS),Fulvestrant,11.1,nM,1.56,D,14,NORMAL,2024-08-20 13:17:39-07:00,56,0.791916445,0.01,29.16444588,3.022477163,0.297115703,0.262125055,0.041575249,2.981879086
1656881-U2OS-0002,D13,0,1656881-U2OS-0002_WellD13_Point00,WT (U2OS),Fulvestrant,11.1,nM,1.56,D,13,NORMAL,2024-08-20 13:17:43-07:00,63,0.784469003,0.01,29.35997009,3.011206843,0.303009516,0.312408361,0.039611106,2.983678012
1656881-U2OS-0002,D13,1,1656881-U2OS-0002_WellD13_Point01,WT (U2OS),Fulvestrant,11.1,nM,1.56,D,13,NORMAL,2024-08-20 13:17:46-07:00,71,0.839650997,0.01,29.37758446,3.159349102,0.307966926,0.29821844,0.039741693,3.14763437
1656881-U2OS-0002,D13,2,1656881-U2OS-0002_WellD13_Point02,WT (U2OS),Fulvestrant,11.1,nM,1.56,D,13,NORMAL,2024-08-20 13:17:49-07:00,61,0.832968841,0.01,29.22225761,3.167173594,0.307484194,0.241867552,0.040263471,3.075036471
1656881-U2OS-0002,D13,3,1656881-U2OS-0002_WellD13_Point03,WT (U2OS),Fulvestrant,11.1,nM,1.56,D,13,NORMAL,2024-08-20 13:17:52-07:00,68,0.773137179,0.01,29.61903191,2.965790095,0.297344421,0.294200622,0.041161305,2.949336215
1656881-U2OS-0002,D12,0,1656881-U2OS-0002_WellD12_Point00,SOF3 (U2OS),Estradiol,11.1,nM,1.56,D,12,NORMAL,2024-08-20 13:17:56-07:00,60,0.883188439,0.01,29.41080475,1.16222265,0.139384136,0.693899936,0.039921183,1.68909188
1656881-U2OS-0002,D12,1,1656881-U2OS-0002_WellD12_Point01,SOF3 (U2OS),Estradiol,11.1,nM,1.56,D,12,NORMAL,2024-08-20 13:17:59-07:00,73,0.890453989,0.01,28.88977051,1.02307438,0.13129231,0.697900198,0.039222222,1.516483718
1656881-U2OS-0002,D12,2,1656881-U2OS-0002_WellD12_Point02,SOF3 (U2OS),Estradiol,11.1,nM,1.56,D,12,NORMAL,2024-08-20 13:18:02-07:00,72,0.90043957,0.01,29.56194687,1.01684484,0.128736581,0.735733017,0.038583881,1.573657859
1656881-U2OS-0002,D12,3,1656881-U2OS-0002_WellD12_Point03,SOF3 (U2OS),Estradiol,11.1,nM,1.56,D,12,NORMAL,2024-08-20 13:18:04-07:00,65,0.898585891,0.01,29.32983398,1.070749361,0.132706322,0.699555804,0.039344177,1.517882274
1656881-U2OS-0002,D11,0,1656881-U2OS-0002_WellD11_Point00,DBM (U2OS),Estradiol,11.1,nM,1.56,D,11,NORMAL,2024-08-20 13:18:09-07:00,59,0.843968551,0.01,29.50102234,1.224130173,0.154935974,0.524281245,0.037823055,1.472927322
1656881-U2OS-0002,D11,1,1656881-U2OS-0002_WellD11_Point01,DBM (U2OS),Estradiol,11.1,nM,1.56,D,11,NORMAL,2024-08-20 13:18:12-07:00,52,0.77007722,0.01,29.1874733,1.299087983,0.163350742,0.512458164,0.03888714,1.537283781
1656881-U2OS-0002,D11,2,1656881-U2OS-0002_WellD11_Point02,DBM (U2OS),Estradiol,11.1,nM,1.56,D,11,NORMAL,2024-08-20 13:18:15-07:00,70,0.803342014,0.01,29.98309326,1.32293777,0.168971572,0.48917882,0.038248947,1.471070088
1656881-U2OS-0002,D11,3,1656881-U2OS-0002_WellD11_Point03,DBM (U2OS),Estradiol,11.1,nM,1.56,D,11,NORMAL,2024-08-20 13:18:17-07:00,59,0.778191059,0.01,29.33107948,1.195704153,0.161142232,0.490906975,0.038938274,1.356532198
